Passenger_ID,Flight_ID,Airline,Departure_Airport,Arrival_Airport,Departure_Time,Flight_Duration_Minutes,Flight_Status,Distance_Miles,Price_USD,Age,Gender,Income_Level,Travel_Purpose,Seat_Class,Bags_Checked,Frequent_Flyer_Status,Check_in_Method,Flight_Satisfaction_Score,Delay_Minutes,Booking_Days_In_Advance,No_Show,Weather_Impact,Seat_Selected
P8614,F1110,American Airlines,DEN,LAX,2024-04-09 15:01:52,156,On-time,1179,430.96,46,Female,Low,Leisure,Premium Economy,1,Platinum,Airport Kiosk,6.4,16.0,53,0,0,Window
P8615,F1417,JetBlue,ORD,ATL,2024-06-02 05:18:48,205,On-time,1041,308.35,27,Male,High,Family,Premium Economy,0,None,Desk,7.1,4.0,32,1,1,Aisle
P8616,F674,American Airlines,SEA,DFW,2023-10-14 11:13:30,199,On-time,1157,277.44,32,Female,Medium,Leisure,Economy,1,None,Airport Kiosk,7.0,32.0,13,0,0,Middle
P8617,F583,Delta,SFO,SFO,2023-09-29 05:14:23,361,On-time,1611,467.5,63,Female,High,Emergency,Economy,0,None,Online,7.8,2.0,115,0,0,Middle
P8618,F1771,JetBlue,SEA,ORD,2024-08-15 10:28:53,210,On-time,1165,430.57,22,Female,High,Emergency,Business,0,Platinum,Online,7.3,19.0,64,0,0,Window
P8619,F16,Southwest,SEA,ORD,2024-12-25 12:19:56,82,On-time,1428,408.79,66,Female,Medium,Leisure,Business,1,None,Online,7.5,12.0,74,0,0,Window
P8620,F28,American Airlines,SFO,ORD,2025-01-20 11:08:58,154,Cancelled,1630,455.69,76,Male,Medium,Family,Economy,0,None,Mobile App,3.4,12.0,68,0,0,Aisle
P8621,F476,American Airlines,SFO,SFO,2023-11-22 05:28:44,136,Delayed,1403,395.5,65,Male,Low,Leisure,Premium Economy,0,None,Desk,6.3,2.0,103,0,0,Middle
P8622,F949,United,DEN,ORD,2024-06-12 20:37:20,196,On-time,1001,294.78,73,Male,Medium,Leisure,Economy,2,None,Desk,7.3,1.0,40,0,0,Window
P8623,F853,American Airlines,JFK,JFK,2023-10-14 22:22:28,189,On-time,1035,310.23,61,Male,Medium,Leisure,First,0,None,Airport Kiosk,5.4,9.0,105,0,0,Window
P8624,F993,Delta,LAX,ORD,2025-01-05 15:09:01,219,On-time,460,350.45,25,Male,Low,Family,Economy,0,Platinum,Mobile App,8.9,0.0,60,0,0,Middle
P8625,F1728,JetBlue,DEN,DEN,2024-03-24 14:12:09,287,On-time,1484,399.89,33,Male,High,Family,Business,2,Silver,Airport Kiosk,7.5,0.0,37,0,1,Window
P8626,F1487,American Airlines,DFW,ATL,2024-09-04 12:52:01,252,On-time,1422,356.45,31,Female,Medium,Leisure,Economy,0,Silver,Airport Kiosk,8.0,25.0,95,0,0,Aisle
P8627,F809,United,JFK,ATL,2025-01-08 15:13:01,192,On-time,1008,204.86,39,Male,High,Leisure,Business,0,Platinum,Desk,7.7,2.0,1,0,0,Middle
P8628,F1519,JetBlue,JFK,ORD,2024-10-17 01:05:22,194,On-time,1011,142.82,19,Female,Medium,Business,Economy,1,None,Mobile App,3.7,26.0,38,0,0,Aisle
P8629,F445,JetBlue,JFK,JFK,2023-10-12 06:52:57,261,Cancelled,985,300.33,57,Male,Medium,Family,Economy,1,None,Mobile App,7.9,7.0,89,0,0,Window
P8630,F480,Delta,ORD,JFK,2023-05-26 06:35:03,261,On-time,1322,236.05,64,Female,Low,Business,Economy,0,Gold,Airport Kiosk,7.1,0.0,31,0,0,Aisle
P8631,F113,JetBlue,LAX,SEA,2024-04-28 06:19:16,154,On-time,971,379.01,61,Female,Medium,Family,Economy,0,None,Airport Kiosk,6.2,22.0,73,1,1,Aisle
P8632,F1071,United,DFW,DEN,2024-11-18 15:22:29,242,On-time,879,138.66,62,Male,Low,Emergency,Economy,3,Silver,Online,7.7,19.0,47,0,1,Middle
P8633,F1434,United,ATL,SEA,2024-01-06 03:27:40,119,Delayed,608,401.71,53,Female,Medium,Leisure,Business,0,None,Mobile App,6.6,4.0,43,0,0,Middle
P8634,F1251,Delta,SEA,DEN,2023-05-04 14:43:02,195,On-time,1065,401.59,39,Male,High,Business,Economy,0,None,Airport Kiosk,5.2,26.0,3,0,0,Middle
P8635,F1359,American Airlines,ORD,ORD,2023-11-15 10:39:04,125,On-time,1243,405.51,28,Male,Medium,Business,Economy,1,None,Airport Kiosk,8.4,29.0,91,0,0,Window
P8636,F1166,Delta,DEN,DEN,2025-02-27 18:00:24,179,On-time,1262,435.24,37,Male,Low,Emergency,Economy,2,None,Desk,8.2,5.0,55,0,0,Window
P8637,F1836,United,JFK,SEA,2023-12-21 23:33:36,178,On-time,1230,402.87,57,Female,Low,Leisure,Premium Economy,0,None,Desk,3.1,12.0,35,0,0,Aisle
P8638,F1123,American Airlines,ATL,SEA,2025-04-13 14:11:49,62,Delayed,1576,383.83,61,Male,Medium,Family,Business,0,Gold,Online,6.5,0.0,12,0,0,Aisle
P8639,F148,Southwest,SFO,SEA,2024-03-21 15:24:54,156,On-time,1243,260.84,46,Female,Low,Business,Economy,1,Silver,Online,6.1,1.0,21,0,0,Aisle
P8640,F483,American Airlines,ORD,ORD,2024-10-29 22:19:01,182,Cancelled,936,326.74,19,Female,Medium,Leisure,Business,2,None,Online,9.4,1.0,29,0,0,Middle
P8641,F1107,Delta,JFK,SFO,2024-03-17 16:46:37,251,On-time,1041,337.55,62,Male,Medium,Leisure,Premium Economy,2,Silver,Online,8.3,57.0,107,0,1,Aisle
P8642,F1153,American Airlines,LAX,LAX,2024-05-03 08:47:13,196,On-time,1379,250.12,29,Female,High,Family,Business,3,Gold,Online,6.6,12.0,58,0,0,Window
P8643,F499,Delta,DFW,LAX,2024-04-26 00:25:24,181,Cancelled,1267,329.51,63,Male,Medium,Business,First,1,None,Mobile App,9.0,7.0,62,0,1,Middle
P8644,F1851,United,LAX,SFO,2024-01-05 15:49:30,279,On-time,1100,260.88,36,Female,High,Leisure,Economy,1,None,Mobile App,8.1,8.0,24,0,0,Middle
P8645,F1189,American Airlines,SEA,DEN,2024-07-17 20:42:50,201,On-time,899,461.06,23,Female,Low,Family,Economy,1,None,Airport Kiosk,8.5,1.0,31,0,0,Middle
P8646,F38,Delta,JFK,DEN,2024-07-27 02:06:12,262,On-time,755,343.73,51,Male,Low,Leisure,Economy,0,Silver,Desk,6.5,17.0,10,0,1,Window
P8647,F1535,United,LAX,JFK,2024-04-02 15:29:29,212,On-time,1145,194.41,61,Male,Medium,Family,Economy,0,Gold,Desk,10.0,6.0,102,0,0,Window
P8648,F991,Delta,DFW,LAX,2023-09-18 02:17:26,133,On-time,963,505.41,57,Male,Medium,Business,Business,0,Silver,Airport Kiosk,6.4,5.0,7,0,0,Middle
P8649,F1939,Delta,JFK,LAX,2025-02-20 03:48:10,159,On-time,1652,466.75,69,Female,Medium,Emergency,Economy,0,None,Online,3.4,7.0,42,0,0,Middle
P8650,F1788,United,LAX,SEA,2024-08-28 10:29:03,342,On-time,1243,262.1,67,Female,High,Family,Premium Economy,1,Gold,Desk,9.8,1.0,49,0,1,Middle
P8651,F1801,American Airlines,SEA,ORD,2024-01-24 20:38:33,188,On-time,590,474.14,45,Female,Low,Leisure,Economy,0,Silver,Airport Kiosk,7.5,7.0,51,0,0,Aisle
P8652,F24,Delta,SEA,JFK,2024-04-07 04:49:51,190,On-time,1785,421.47,67,Female,Medium,Family,Economy,0,None,Online,8.6,13.0,62,0,0,Window
P8653,F547,United,DEN,ORD,2023-10-08 03:28:24,308,Delayed,1247,336.65,21,Female,Medium,Family,Premium Economy,1,Gold,Airport Kiosk,5.2,7.0,16,0,0,Middle
P8654,F613,American Airlines,JFK,ORD,2025-01-05 02:20:22,159,On-time,725,471.12,23,Female,Medium,Family,Economy,1,Platinum,Desk,6.2,27.0,36,0,1,Aisle
P8655,F1045,American Airlines,ATL,ATL,2025-02-25 06:50:28,179,Delayed,1978,351.84,29,Male,Low,Business,Economy,1,None,Desk,7.8,6.0,4,0,0,Aisle
P8656,F1472,United,DEN,ATL,2024-07-26 22:08:57,110,On-time,1116,303.61,68,Male,Medium,Business,First,0,Silver,Airport Kiosk,7.7,4.0,54,0,0,Aisle
P8657,F899,JetBlue,JFK,LAX,2025-02-17 22:02:44,149,On-time,1645,287.64,63,Female,Medium,Business,Premium Economy,1,None,Desk,6.7,1.0,38,0,0,Middle
P8658,F1605,American Airlines,SEA,SEA,2024-04-19 06:27:23,137,On-time,769,392.26,63,Male,Low,Leisure,Premium Economy,1,Silver,Online,6.8,16.0,65,0,0,Aisle
P8659,F1601,Delta,ORD,ORD,2025-04-05 15:50:05,220,On-time,1421,375.57,54,Male,High,Family,Economy,0,None,Mobile App,7.3,4.0,4,0,0,Aisle
P8660,F1298,United,DEN,SEA,2023-11-10 10:50:12,269,On-time,1088,251.06,55,Male,High,Leisure,Economy,2,Silver,Airport Kiosk,5.9,2.0,14,0,1,Window
P8661,F1781,Delta,DEN,LAX,2024-01-14 22:47:21,242,On-time,1020,341.27,55,Female,High,Business,Economy,1,Gold,Online,5.3,6.0,46,0,0,Middle
P8662,F1972,United,DEN,JFK,2023-06-24 15:58:56,245,Cancelled,1366,431.76,24,Male,Medium,Family,Economy,0,Silver,Airport Kiosk,7.8,4.0,82,0,0,Window
P8663,F800,American Airlines,DEN,SFO,2023-09-12 09:12:08,287,On-time,1069,422.79,59,Female,High,Business,Economy,0,None,Desk,4.6,10.0,93,0,0,Middle
P8664,F1140,JetBlue,ORD,JFK,2024-02-01 02:35:38,238,On-time,1182,302.2,75,Female,Medium,Business,Business,2,Silver,Desk,5.3,14.0,74,0,1,Window
P8665,F58,United,JFK,ORD,2024-01-25 13:33:15,102,On-time,1419,342.21,38,Male,Medium,Leisure,Business,0,Platinum,Online,5.3,6.0,103,0,0,Window
P8666,F1177,Delta,ATL,SEA,2024-09-15 01:24:30,237,On-time,1028,466.19,32,Female,Low,Business,First,2,None,Mobile App,6.7,0.0,25,1,0,Middle
P8667,F288,Delta,SFO,SFO,2023-12-23 05:24:18,93,On-time,683,364.37,27,Male,Medium,Emergency,Economy,0,Silver,Desk,7.9,8.0,71,0,0,Window
P8668,F1838,American Airlines,JFK,LAX,2024-11-14 20:57:34,216,On-time,1057,381.05,57,Male,Medium,Leisure,Business,4,None,Mobile App,7.4,9.0,98,1,0,Window
P8669,F1160,JetBlue,DEN,DEN,2024-08-17 11:53:41,184,On-time,691,256.77,64,Female,Medium,Family,Economy,0,None,Desk,8.8,5.0,118,0,0,Aisle
P8670,F1429,American Airlines,ATL,SFO,2024-09-09 22:40:15,201,On-time,1174,319.26,70,Male,Low,Leisure,Premium Economy,1,None,Airport Kiosk,6.8,1.0,31,0,0,Aisle
P8671,F1254,Delta,DEN,DFW,2023-06-21 20:38:48,162,Cancelled,1231,394.1,21,Female,High,Emergency,Economy,1,None,Online,8.2,10.0,52,0,0,Middle
P8672,F1309,Southwest,ATL,LAX,2023-10-21 01:57:46,152,On-time,968,290.72,65,Female,Medium,Business,Premium Economy,1,Platinum,Online,5.2,16.0,95,0,0,Middle
P8673,F1160,United,SEA,DEN,2024-07-05 11:52:17,248,Cancelled,1750,278.6,22,Male,Medium,Business,Economy,1,Silver,Mobile App,7.8,13.0,2,0,0,Aisle
P8674,F1384,JetBlue,DEN,DFW,2025-02-26 10:31:44,117,On-time,1145,315.07,53,Female,Medium,Emergency,Economy,1,None,Online,5.8,3.0,76,0,0,Aisle
P8675,F526,American Airlines,ORD,JFK,2024-03-12 20:46:12,159,On-time,1497,407.45,52,Male,Low,Leisure,Premium Economy,1,Gold,Desk,4.0,6.0,22,0,0,Middle
P8676,F1965,JetBlue,ORD,SEA,2023-05-08 02:21:06,93,On-time,1759,368.55,54,Male,Medium,Business,First,0,Platinum,Mobile App,6.6,25.0,94,0,0,Middle
P8677,F49,Delta,DEN,JFK,2024-04-16 10:31:17,87,On-time,1510,439.27,20,Male,Medium,Emergency,Premium Economy,0,None,Mobile App,5.7,7.0,72,0,0,Middle
P8678,F1751,Southwest,SFO,ATL,2024-07-07 04:34:08,92,On-time,1383,224.27,44,Female,Low,Emergency,Economy,0,Silver,Mobile App,6.8,3.0,50,0,0,Aisle
P8679,F1311,Southwest,ATL,DFW,2024-12-08 10:22:01,227,On-time,1269,260.38,67,Male,Medium,Business,Economy,1,Gold,Online,7.2,13.0,72,0,0,Aisle
P8680,F175,United,LAX,JFK,2023-05-07 20:54:20,211,On-time,1200,350.26,68,Female,Medium,Emergency,Economy,1,None,Airport Kiosk,10.0,12.0,88,0,0,Window
P8681,F1109,United,DEN,JFK,2023-08-19 02:34:07,147,On-time,927,373.94,56,Female,Medium,Emergency,Premium Economy,0,None,Airport Kiosk,5.8,16.0,9,0,0,Middle
P8682,F1325,United,DFW,ATL,2024-12-04 13:50:15,29,On-time,1394,299.68,44,Male,Medium,Business,Economy,0,None,Desk,6.2,9.0,19,0,1,Middle
P8683,F1863,Southwest,JFK,DEN,2025-02-25 22:30:17,279,On-time,750,373.28,57,Female,Medium,Leisure,Premium Economy,3,Platinum,Airport Kiosk,8.8,5.0,51,0,0,Window
P8684,F1999,JetBlue,LAX,DFW,2023-07-15 05:23:17,200,On-time,1297,407.32,54,Male,High,Business,Economy,0,None,Desk,7.3,53.0,17,0,0,Middle
P8685,F624,Southwest,SFO,DFW,2023-07-18 16:24:27,186,On-time,1117,353.34,68,Female,Medium,Family,Economy,2,Silver,Online,8.2,0.0,1,0,0,Window
P8686,F582,United,DEN,ATL,2025-01-15 10:27:03,185,On-time,892,380.67,72,Male,Low,Emergency,Premium Economy,1,None,Mobile App,6.7,4.0,81,0,0,Window
P8687,F708,JetBlue,ORD,LAX,2025-02-09 15:22:07,23,On-time,888,395.65,43,Male,High,Family,Economy,0,Silver,Mobile App,5.9,15.0,88,0,0,Middle
P8688,F954,United,DFW,JFK,2023-10-13 11:03:03,105,On-time,1309,417.72,63,Female,High,Family,Business,2,None,Airport Kiosk,4.6,12.0,97,0,0,Window
P8689,F870,United,ATL,DEN,2023-09-23 11:24:54,218,On-time,1270,301.65,43,Male,Low,Leisure,Economy,0,None,Airport Kiosk,5.8,6.0,17,0,0,Middle
P8690,F912,Delta,JFK,SEA,2024-08-17 11:12:09,197,On-time,1034,163.92,24,Female,Medium,Family,Economy,0,None,Mobile App,7.1,2.0,61,0,0,Window
P8691,F930,Southwest,DEN,ORD,2023-06-06 14:27:16,196,Delayed,1009,480.58,39,Female,Low,Family,Economy,3,None,Online,8.4,2.0,40,0,1,Window
P8692,F2000,JetBlue,LAX,JFK,2024-04-17 00:21:38,118,On-time,1009,282.87,55,Male,Medium,Emergency,Economy,2,Silver,Airport Kiosk,7.3,2.0,81,0,0,Window
P8693,F264,United,JFK,LAX,2024-10-25 10:27:23,138,On-time,812,368.19,65,Female,High,Emergency,Economy,2,None,Desk,5.4,2.0,113,0,0,Middle
P8694,F729,American Airlines,DFW,JFK,2024-04-10 12:50:08,210,Cancelled,1403,273.53,76,Female,Medium,Family,Economy,1,None,Mobile App,8.2,9.0,6,0,0,Middle
P8695,F210,JetBlue,ATL,DFW,2023-05-10 06:05:43,147,On-time,617,244.05,55,Female,Medium,Business,Economy,1,None,Mobile App,7.0,4.0,87,0,0,Window
P8696,F1528,Southwest,JFK,DFW,2024-06-04 11:39:36,189,On-time,974,257.66,48,Female,High,Emergency,Economy,2,None,Mobile App,8.6,1.0,99,0,0,Aisle
P8697,F1895,American Airlines,LAX,ATL,2023-07-21 16:45:02,148,Delayed,1678,473.18,40,Male,High,Emergency,Business,1,None,Mobile App,7.5,19.0,104,0,1,Middle
P8698,F992,Southwest,LAX,ATL,2023-08-20 20:10:28,208,Delayed,1356,486.88,73,Male,Medium,Emergency,Business,0,Gold,Airport Kiosk,6.7,9.0,87,0,0,Middle
P8699,F1476,United,ORD,SEA,2024-07-05 09:15:39,183,On-time,1212,527.96,32,Female,Medium,Emergency,First,0,None,Mobile App,7.1,13.0,18,0,0,Aisle
P8700,F309,JetBlue,ATL,DEN,2024-02-13 14:08:53,157,On-time,1113,226.59,23,Male,Medium,Business,Premium Economy,2,Silver,Mobile App,7.7,18.0,97,0,0,Window
P8701,F945,United,JFK,ORD,2023-08-30 15:38:18,114,On-time,1171,435.08,27,Male,Medium,Business,Economy,3,Gold,Airport Kiosk,8.0,25.0,66,0,0,Aisle
P8702,F1520,JetBlue,DFW,SEA,2024-04-18 06:14:50,148,On-time,543,454.9,28,Female,High,Leisure,Business,1,Silver,Airport Kiosk,4.9,7.0,66,0,0,Middle
P8703,F1444,United,SEA,DEN,2024-11-08 01:46:07,217,On-time,1014,339.77,65,Female,Medium,Business,Business,0,Silver,Airport Kiosk,6.8,3.0,10,0,0,Aisle
P8704,F1069,United,ATL,ORD,2023-11-16 19:28:20,188,On-time,1798,258.08,18,Male,Medium,Leisure,Economy,2,None,Desk,6.4,5.0,89,0,1,Window
P8705,F1774,Southwest,SFO,LAX,2024-10-03 11:58:03,206,On-time,1099,233.25,39,Male,High,Family,Business,0,None,Mobile App,8.6,1.0,13,0,1,Middle
P8706,F1949,JetBlue,ATL,DEN,2023-12-25 07:53:25,206,On-time,959,286.7,35,Male,Low,Emergency,Business,0,None,Online,7.1,31.0,51,0,0,Middle
P8707,F1046,United,LAX,JFK,2024-11-17 01:55:43,132,On-time,1138,177.49,53,Female,Low,Family,First,1,Silver,Desk,8.7,4.0,91,0,1,Middle
P8708,F986,United,LAX,LAX,2025-03-14 02:59:11,166,On-time,716,501.65,25,Male,Medium,Family,Business,2,None,Online,3.8,3.0,105,0,0,Middle
P8709,F1912,Southwest,JFK,DFW,2023-09-29 22:42:34,184,Delayed,739,378.57,55,Female,Low,Leisure,Economy,0,None,Airport Kiosk,9.2,9.0,94,0,1,Window
P8710,F1268,Delta,SEA,JFK,2023-09-20 05:17:28,127,On-time,1052,403.04,65,Female,High,Family,Premium Economy,1,Silver,Desk,6.5,2.0,38,0,0,Middle
P8711,F401,United,JFK,DFW,2024-11-24 18:50:33,73,Delayed,1381,519.16,19,Female,Medium,Emergency,Economy,1,None,Online,9.0,4.0,83,0,0,Middle
P8712,F971,American Airlines,SEA,SFO,2024-01-19 18:22:49,120,Delayed,1054,641.23,78,Male,Medium,Leisure,Business,1,Silver,Airport Kiosk,6.8,17.0,103,0,0,Window
P8713,F944,Delta,SEA,ORD,2024-09-06 01:06:32,130,Delayed,1065,329.81,68,Male,Low,Leisure,Economy,3,None,Online,7.4,2.0,118,0,0,Window
P8714,F1369,JetBlue,DFW,JFK,2024-10-19 18:45:09,182,On-time,1015,272.26,35,Female,High,Emergency,Premium Economy,0,None,Desk,4.7,2.0,82,0,0,Middle
P8715,F1145,Southwest,SEA,DEN,2024-02-21 20:57:37,106,On-time,1360,329.81,79,Male,Medium,Leisure,Economy,0,None,Desk,8.8,9.0,112,0,1,Aisle
P8716,F782,JetBlue,ATL,SEA,2023-07-02 02:30:04,93,Cancelled,1134,345.37,24,Female,High,Family,Premium Economy,1,None,Desk,5.3,1.0,104,0,0,Aisle
P8717,F215,JetBlue,SFO,ATL,2023-05-07 18:09:46,215,On-time,1674,171.01,29,Female,Low,Emergency,Premium Economy,0,None,Online,8.2,2.0,67,0,0,Window
P8718,F330,American Airlines,ATL,LAX,2025-02-22 15:35:11,173,Delayed,1586,223.35,56,Female,High,Leisure,Business,0,Silver,Airport Kiosk,5.2,2.0,72,0,0,Aisle
P8719,F416,Southwest,JFK,DFW,2023-05-06 11:06:50,128,On-time,1471,226.64,75,Male,Medium,Family,Business,1,None,Mobile App,8.4,4.0,69,0,0,Middle
P8720,F427,Delta,SFO,LAX,2024-07-03 09:27:49,186,On-time,1122,301.53,66,Female,Low,Emergency,Economy,2,None,Mobile App,7.9,1.0,65,0,1,Middle
P8721,F331,United,ATL,JFK,2024-09-12 02:45:07,66,Cancelled,1772,383.85,75,Male,Medium,Family,Economy,2,None,Mobile App,6.5,6.0,52,0,0,Aisle
P8722,F1202,JetBlue,ORD,SEA,2025-01-22 11:27:27,125,On-time,1209,400.3,39,Male,Medium,Emergency,Economy,1,Platinum,Airport Kiosk,6.8,2.0,42,0,0,Middle
P8723,F608,United,ATL,LAX,2025-03-07 16:20:19,222,On-time,1453,366.93,57,Male,Medium,Leisure,Economy,1,Silver,Mobile App,7.9,2.0,112,0,0,Aisle
P8724,F1879,JetBlue,LAX,JFK,2025-04-05 21:52:50,197,On-time,1094,344.8,55,Male,High,Leisure,Premium Economy,1,Silver,Mobile App,9.0,8.0,66,0,0,Aisle
P8725,F982,Southwest,SEA,ORD,2024-02-05 12:42:04,215,On-time,1632,295.19,56,Male,Low,Family,Economy,0,Platinum,Airport Kiosk,5.7,29.0,109,0,1,Aisle
P8726,F1762,United,ATL,JFK,2024-08-29 18:45:50,248,On-time,718,383.04,61,Female,Low,Business,Premium Economy,1,None,Airport Kiosk,6.3,4.0,95,0,0,Middle
P8727,F128,American Airlines,LAX,JFK,2024-04-08 00:07:49,219,On-time,1195,451.49,75,Female,High,Family,Premium Economy,2,None,Online,7.9,1.0,109,0,1,Window
P8728,F593,American Airlines,ATL,DEN,2024-08-05 15:05:19,303,On-time,1386,121.91,69,Male,Medium,Business,Economy,1,Platinum,Online,8.8,16.0,107,1,0,Middle
P8729,F856,JetBlue,JFK,JFK,2024-07-30 03:05:42,104,On-time,1042,289.32,36,Female,Medium,Emergency,Economy,0,None,Desk,7.5,16.0,117,0,0,Window
P8730,F641,Delta,ATL,LAX,2024-07-08 01:42:11,193,Delayed,1266,323.68,38,Female,High,Emergency,Economy,3,None,Airport Kiosk,5.8,11.0,33,0,0,Aisle
P8731,F1564,American Airlines,JFK,DFW,2025-03-22 16:59:25,86,On-time,1365,304.29,75,Female,Medium,Leisure,Economy,0,Silver,Mobile App,8.9,21.0,97,0,0,Window
P8732,F1334,American Airlines,LAX,ATL,2024-08-27 06:10:15,255,On-time,1716,431.1,68,Male,Medium,Business,Premium Economy,1,Gold,Mobile App,5.8,11.0,3,0,0,Middle
P8733,F1081,JetBlue,LAX,DFW,2024-04-27 01:41:08,115,On-time,941,205.87,36,Male,Medium,Leisure,Economy,0,Silver,Airport Kiosk,8.5,19.0,5,0,0,Aisle
P8734,F494,United,DEN,SFO,2023-08-02 20:51:17,207,On-time,1272,372.38,79,Male,Medium,Emergency,Economy,2,Gold,Airport Kiosk,7.5,14.0,57,0,0,Aisle
P8735,F423,United,ORD,SFO,2024-07-21 21:03:33,216,Delayed,1544,392.39,53,Female,Medium,Family,Premium Economy,1,Gold,Mobile App,7.1,5.0,95,0,0,Window
P8736,F1301,American Airlines,DFW,DEN,2023-10-19 00:22:17,218,On-time,1580,386.49,49,Female,Medium,Family,Business,0,Gold,Mobile App,8.2,6.0,64,0,0,Aisle
P8737,F1162,American Airlines,SFO,JFK,2024-09-30 11:19:11,104,On-time,1517,299.66,51,Female,High,Leisure,Economy,3,Platinum,Desk,5.5,14.0,112,0,1,Aisle
P8738,F998,Delta,ATL,SFO,2024-10-09 04:49:23,243,On-time,1163,352.82,48,Female,Medium,Leisure,Premium Economy,1,None,Mobile App,7.3,14.0,110,0,0,Middle
P8739,F1440,United,LAX,ORD,2024-03-02 16:19:32,167,On-time,1253,541.83,58,Female,Low,Family,Economy,0,Gold,Desk,8.3,1.0,43,0,0,Aisle
P8740,F1891,Southwest,DFW,DEN,2024-05-04 22:41:25,159,On-time,798,467.97,73,Female,Medium,Business,Economy,0,None,Desk,5.2,4.0,104,1,0,Middle
P8741,F1173,Delta,JFK,DFW,2024-04-24 20:01:22,198,On-time,1402,189.2,40,Female,Low,Leisure,Economy,2,Gold,Desk,8.8,9.0,107,0,0,Aisle
P8742,F1408,American Airlines,SEA,SEA,2024-05-11 03:20:42,90,On-time,1327,367.08,77,Female,High,Leisure,First,1,Silver,Online,6.7,4.0,12,0,0,Middle
P8743,F1222,JetBlue,SFO,DFW,2023-11-19 00:32:29,235,Delayed,1282,450.57,56,Male,Low,Emergency,Economy,1,Silver,Desk,7.6,1.0,46,0,0,Window
P8744,F1098,JetBlue,ORD,JFK,2023-10-23 10:47:57,144,Cancelled,1051,531.84,44,Male,Medium,Family,Business,0,Silver,Online,4.7,6.0,19,0,1,Aisle
P8745,F664,Delta,ORD,JFK,2024-12-15 17:06:30,64,On-time,1537,330.31,72,Male,Low,Family,Economy,0,None,Desk,5.6,22.0,19,0,0,Middle
P8746,F75,Delta,ATL,SFO,2024-04-30 19:56:01,225,On-time,1660,316.01,47,Male,High,Business,Economy,0,Silver,Desk,9.5,15.0,107,0,0,Aisle
P8747,F225,American Airlines,JFK,ATL,2023-11-19 09:46:32,162,On-time,1303,357.62,22,Male,Medium,Emergency,Business,3,None,Airport Kiosk,4.8,4.0,101,0,1,Aisle
P8748,F616,Delta,SFO,JFK,2023-09-19 14:16:19,137,On-time,1297,329.86,65,Female,Medium,Leisure,Premium Economy,2,Gold,Airport Kiosk,5.9,3.0,106,0,0,Window
P8749,F612,JetBlue,SFO,DEN,2023-10-09 12:03:55,175,Delayed,1297,412.02,77,Male,Medium,Leisure,Economy,1,Gold,Airport Kiosk,6.7,1.0,21,0,0,Aisle
P8750,F1373,Delta,SEA,SFO,2024-05-19 13:25:09,185,On-time,1337,358.53,52,Female,Medium,Leisure,Economy,1,None,Desk,7.2,8.0,64,0,0,Aisle
P8751,F1774,United,ATL,JFK,2024-12-29 08:06:49,205,On-time,1463,279.48,41,Male,High,Emergency,Business,1,Gold,Online,8.7,3.0,88,0,1,Window
P8752,F526,United,SFO,DEN,2025-04-01 01:16:50,167,On-time,1362,427.03,58,Female,High,Emergency,First,2,None,Desk,9.3,0.0,89,0,0,Middle
P8753,F1343,Southwest,SFO,JFK,2023-05-11 22:24:05,199,On-time,1155,136.56,65,Male,Low,Leisure,Premium Economy,0,Platinum,Airport Kiosk,7.2,7.0,33,0,0,Aisle
P8754,F1427,United,LAX,DEN,2023-10-20 06:12:16,188,Delayed,1227,415.4,44,Male,Medium,Family,Economy,1,Silver,Mobile App,9.5,28.0,40,0,0,Window
P8755,F1441,Southwest,ORD,ORD,2024-02-25 22:04:53,178,Delayed,1480,375.34,37,Male,Medium,Leisure,Economy,0,Gold,Desk,8.2,34.0,98,0,0,Window
P8756,F162,United,DEN,JFK,2023-08-27 19:28:09,78,On-time,946,337.59,76,Male,High,Emergency,Premium Economy,0,Platinum,Online,6.0,47.0,69,0,1,Middle
P8757,F1392,JetBlue,ORD,ATL,2024-05-14 14:08:06,251,Cancelled,1587,393.36,65,Male,Medium,Emergency,Economy,1,None,Desk,9.3,19.0,42,0,0,Middle
P8758,F1018,Delta,ORD,LAX,2024-12-08 01:07:28,169,Delayed,1685,527.34,35,Male,High,Business,Economy,1,None,Mobile App,7.4,11.0,26,0,0,Aisle
P8759,F1184,American Airlines,DFW,ORD,2023-10-16 16:09:43,139,On-time,1209,500.53,24,Female,Medium,Leisure,Premium Economy,0,None,Desk,8.1,27.0,58,0,0,Aisle
P8760,F1196,American Airlines,JFK,SEA,2023-09-12 04:40:26,251,Delayed,1180,299.37,75,Male,Medium,Leisure,Economy,0,None,Online,3.5,16.0,78,0,1,Window
P8761,F572,United,SFO,DEN,2024-04-06 02:37:06,166,On-time,1808,500.41,50,Male,Medium,Leisure,Economy,1,Silver,Online,9.8,3.0,50,0,0,Aisle
P8762,F745,Delta,SEA,ATL,2024-12-25 07:19:46,256,On-time,1131,337.1,68,Female,Medium,Leisure,Economy,3,None,Online,6.5,8.0,53,0,0,Middle
P8763,F1486,JetBlue,LAX,ATL,2024-10-08 12:49:22,297,On-time,941,408.03,78,Female,Medium,Emergency,Economy,2,None,Mobile App,8.8,1.0,53,0,0,Aisle
